year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2023.00,10.00,26.00,13.00,1.46,122.78,18.75,6.53,-1.99,-1.31,1.76,14.02,,,
2023.00,10.00,26.00,14.00,2.92,105.47,16.31,6.18,-1.69,-1.56,1.88,41.28,,,
2023.00,10.00,26.00,15.00,4.38,88.16,15.98,5.84,-1.39,-1.81,2.00,29.86,,,
2023.00,10.00,26.00,16.00,3.06,91.95,16.76,5.78,-0.46,-1.80,1.77,17.26,,,
2023.00,10.00,26.00,17.00,1.75,95.74,19.45,5.72,0.46,-1.78,1.55,16.05,,,
2023.00,10.00,26.00,18.00,0.43,99.53,20.36,5.66,1.38,-1.77,1.33,15.25,,,
2023.00,10.00,26.00,19.00,5.99,99.70,19.94,5.89,0.56,-1.90,1.38,65.34,,,
2023.00,10.00,26.00,20.00,11.55,99.88,21.26,6.11,-0.27,-2.03,1.44,12.61,,,
2023.00,10.00,26.00,21.00,17.11,100.06,19.65,6.34,-1.09,-2.16,1.50,46.88,,,
2023.00,10.00,26.00,22.00,12.17,104.66,19.00,6.56,-0.67,-2.16,1.54,20.20,,,
2023.00,10.00,26.00,23.00,7.23,109.26,19.04,6.78,-0.25,-2.16,1.59,12.93,,,
2021.00,3.00,19.00,0.00,80.02,36.30,32.17,10.20,-0.56,3.79,0.32,854.64,,,
2021.00,3.00,19.00,1.00,91.88,36.49,31.30,9.04,-1.06,3.08,0.26,875.96,,,
2021.00,3.00,19.00,2.00,103.74,36.67,32.53,7.89,-1.56,2.38,0.21,1266.47,,,
2021.00,3.00,19.00,3.00,115.60,36.85,32.81,6.73,-2.06,1.67,0.15,1331.82,,,
2021.00,3.00,19.00,4.00,116.51,40.06,33.63,6.94,-1.10,0.20,-0.42,1308.44,,,
2021.00,3.00,19.00,5.00,117.42,43.26,33.76,7.14,-0.13,-1.27,-0.98,1284.35,,,
2021.00,3.00,19.00,6.00,118.32,46.46,34.07,7.35,0.83,-2.74,-1.55,1376.86,,,
2021.00,3.00,19.00,7.00,110.76,39.41,34.09,8.04,1.59,-2.04,-1.78,1394.24,,,
2021.00,3.00,19.00,8.00,103.19,32.35,34.06,8.72,2.35,-1.34,-2.01,1410.13,1.00,1.42,0.70
2021.00,3.00,19.00,9.00,95.62,25.29,33.40,9.41,3.10,-0.64,-2.25,1193.40,,,
2021.00,3.00,19.00,10.00,97.57,50.81,34.40,9.92,3.07,-0.46,-1.76,1447.12,,,
2021.00,3.00,19.00,11.00,99.52,76.32,34.98,10.44,3.04,-0.28,-1.28,1414.37,,,
2021.00,3.00,19.00,12.00,101.48,101.84,35.56,10.95,3.01,-0.10,-0.80,1763.77,,,
2021.00,3.00,19.00,13.00,103.34,76.87,35.86,8.75,1.81,0.56,-0.68,1588.98,,,
2021.00,3.00,19.00,14.00,105.19,51.91,34.77,6.54,0.61,1.22,-0.56,1490.14,,,
2021.00,3.00,19.00,15.00,107.05,26.95,35.15,4.34,-0.59,1.87,-0.44,1474.28,,,
2021.00,3.00,19.00,16.00,108.66,23.91,34.60,4.03,-0.94,1.23,-0.70,1529.93,,,
2021.00,3.00,19.00,17.00,110.26,20.88,32.80,3.73,-1.29,0.58,-0.96,1178.92,,,
2021.00,3.00,19.00,18.00,111.87,17.84,32.21,3.42,-1.64,-0.07,-1.22,1165.79,,,
2021.00,3.00,19.00,19.00,100.85,27.80,33.94,4.12,-1.81,0.37,-1.30,1451.30,,,
2021.00,3.00,19.00,20.00,89.84,37.76,35.77,4.81,-1.98,0.81,-1.38,2235.21,,,
2021.00,3.00,19.00,21.00,78.82,47.71,35.09,5.51,-2.15,1.24,-1.47,1960.87,,,
2021.00,3.00,19.00,22.00,95.88,40.15,34.24,5.97,-1.81,1.23,-0.89,1892.50,,,
2021.00,3.00,19.00,23.00,112.94,32.59,34.89,6.44,-1.47,1.21,-0.32,1972.68,,,
2022.00,11.00,25.00,0.00,29.76,65.70,15.34,20.12,-2.54,-0.80,2.71,49.73,,,
2022.00,11.00,25.00,1.00,22.16,69.06,16.94,20.16,-2.15,-0.43,2.81,62.01,,,
2022.00,11.00,25.00,2.00,14.55,72.42,18.04,20.20,-1.77,-0.07,2.92,55.44,,,
2022.00,11.00,25.00,3.00,6.94,75.78,21.66,20.23,-1.39,0.30,3.02,16.33,,,
2022.00,11.00,25.00,4.00,4.63,85.84,19.22,20.27,-1.33,0.46,2.56,37.40,,,
2022.00,11.00,25.00,5.00,2.33,95.89,20.67,20.31,-1.28,0.63,2.10,68.20,,,
2022.00,11.00,25.00,6.00,0.03,105.94,21.18,20.35,-1.22,0.79,1.65,27.86,,,
2022.00,11.00,25.00,7.00,3.04,99.68,20.54,20.67,-1.21,0.99,1.70,34.91,1.90,0.80,2.39
2022.00,11.00,25.00,8.00,6.06,93.41,19.11,20.99,-1.21,1.19,1.75,54.74,,,
2022.00,11.00,25.00,9.00,9.08,87.15,18.55,21.32,-1.20,1.40,1.80,98.95,,,
2022.00,11.00,25.00,10.00,7.23,87.18,18.88,21.16,-1.36,1.09,2.10,105.21,,,
2022.00,11.00,25.00,11.00,5.38,87.21,21.87,21.01,-1.51,0.79,2.40,17.10,,,
2022.00,11.00,25.00,12.00,3.54,87.23,20.77,20.85,-1.66,0.48,2.71,24.09,,,
2022.00,11.00,25.00,13.00,9.28,92.08,21.02,21.05,-1.93,-0.00,2.47,142.34,,,
2022.00,11.00,25.00,14.00,15.02,96.93,19.50,21.24,-2.20,-0.49,2.22,46.33,,,
2022.00,11.00,25.00,15.00,20.76,101.78,22.79,21.44,-2.46,-0.98,1.98,139.21,,,
2022.00,11.00,25.00,16.00,13.87,101.73,21.97,21.44,-2.14,-0.81,2.43,95.68,,,
2022.00,11.00,25.00,17.00,6.98,101.69,22.02,21.45,-1.82,-0.65,2.87,49.76,,,
2022.00,11.00,25.00,18.00,0.08,101.65,21.87,21.46,-1.49,-0.49,3.32,62.85,,,
2022.00,11.00,25.00,19.00,6.90,106.51,21.55,21.76,-1.34,-0.31,3.04,50.40,,,
2022.00,11.00,25.00,20.00,13.72,111.37,21.01,22.06,-1.19,-0.13,2.75,221.62,,,
2022.00,11.00,25.00,21.00,20.54,116.23,20.61,22.36,-1.04,0.04,2.47,53.28,,,
2022.00,11.00,25.00,22.00,18.27,101.55,21.30,21.81,-1.16,-0.18,2.61,86.30,,,
2022.00,11.00,25.00,23.00,15.99,86.88,22.74,21.27,-1.27,-0.39,2.76,67.98,,,
2023.00,9.00,11.00,0.00,3.24,97.97,12.86,5.26,1.31,-0.91,3.28,70.70,,,
2023.00,9.00,11.00,1.00,2.22,97.37,14.74,4.87,0.02,-0.16,3.53,50.28,,,
2023.00,9.00,11.00,2.00,1.19,96.77,17.20,4.47,-1.26,0.58,3.78,382.06,,,
2023.00,9.00,11.00,3.00,0.16,96.17,17.33,4.08,-2.54,1.32,4.04,198.75,,,
2023.00,9.00,11.00,4.00,0.14,97.35,13.87,4.28,-1.43,0.27,3.94,160.32,,,
2023.00,9.00,11.00,5.00,0.12,98.53,12.25,4.47,-0.31,-0.78,3.84,71.53,,,
2023.00,9.00,11.00,6.00,0.09,99.72,12.86,4.67,0.80,-1.82,3.74,46.31,,,
2023.00,9.00,11.00,7.00,0.08,103.92,15.17,4.59,1.54,-1.89,3.76,89.81,,,
2023.00,9.00,11.00,8.00,0.08,108.12,15.18,4.52,2.29,-1.96,3.78,49.52,1.10,1.44,0.76
2023.00,9.00,11.00,9.00,0.07,112.32,17.70,4.44,3.03,-2.02,3.81,22.82,,,
2023.00,9.00,11.00,10.00,0.06,120.86,16.95,4.54,2.90,-1.92,3.92,31.71,,,
2023.00,9.00,11.00,11.00,0.04,129.39,18.28,4.64,2.78,-1.82,4.04,44.86,,,
2023.00,9.00,11.00,12.00,0.03,137.93,16.38,4.74,2.65,-1.72,4.16,67.86,,,
2023.00,9.00,11.00,13.00,0.03,148.80,17.98,5.48,2.20,-1.73,3.34,42.95,,,
2023.00,9.00,11.00,14.00,0.03,159.67,18.99,6.23,1.75,-1.73,2.53,52.77,,,
2023.00,9.00,11.00,15.00,0.03,170.54,18.84,6.97,1.30,-1.73,1.71,37.65,,,
2023.00,9.00,11.00,16.00,0.02,139.91,21.34,7.02,0.25,-1.62,2.13,186.23,,,
2023.00,9.00,11.00,17.00,0.02,109.28,20.60,7.06,-0.81,-1.51,2.56,109.26,,,
2023.00,9.00,11.00,18.00,0.01,78.65,17.85,7.11,-1.86,-1.39,2.98,67.37,,,
2023.00,9.00,11.00,19.00,0.01,109.53,18.00,7.09,-0.88,-1.24,3.17,161.54,,,
2023.00,9.00,11.00,20.00,0.01,140.41,18.47,7.07,0.10,-1.08,3.35,158.53,,,
2023.00,9.00,11.00,21.00,0.01,171.29,17.55,7.06,1.09,-0.92,3.54,84.84,,,
2023.00,9.00,11.00,22.00,0.01,171.54,19.46,7.35,1.88,-1.26,3.29,99.73,,,
2023.00,9.00,11.00,23.00,0.01,171.80,20.03,7.65,2.68,-1.60,3.04,115.57,,,
2022.00,2.00,3.00,0.00,75.38,29.88,30.15,11.01,3.35,-3.34,3.01,267.90,,,
2022.00,2.00,3.00,1.00,79.75,30.76,28.91,10.11,2.98,-3.22,2.41,175.25,,,
2022.00,2.00,3.00,2.00,84.13,31.65,29.48,9.20,2.60,-3.09,1.81,146.28,,,
2022.00,2.00,3.00,3.00,88.50,32.53,29.72,8.30,2.22,-2.96,1.21,114.93,,,
2022.00,2.00,3.00,4.00,90.51,35.80,31.90,8.08,2.27,-2.74,1.13,24.16,,,
2022.00,2.00,3.00,5.00,92.53,39.06,31.29,7.86,2.31,-2.52,1.06,46.01,,,
2022.00,2.00,3.00,6.00,94.54,42.33,29.37,7.63,2.35,-2.30,0.99,117.38,,,
2022.00,2.00,3.00,7.00,86.61,42.09,27.50,7.40,2.35,-2.23,1.04,219.50,,,
2022.00,2.00,3.00,8.00,78.68,41.85,27.31,7.18,2.35,-2.17,1.10,147.19,,,
2022.00,2.00,3.00,9.00,70.75,41.61,28.27,6.95,2.35,-2.11,1.16,95.13,,,
2022.00,2.00,3.00,10.00,75.75,48.88,30.26,7.39,2.20,-2.17,0.74,32.22,,,
2022.00,2.00,3.00,11.00,80.74,56.14,28.39,7.84,2.05,-2.23,0.32,431.42,,,
2022.00,2.00,3.00,12.00,85.74,63.40,23.07,8.29,1.89,-2.29,-0.11,413.14,,,
2022.00,2.00,3.00,13.00,91.51,49.03,26.47,9.40,1.19,-2.14,0.14,293.12,,,
2022.00,2.00,3.00,14.00,97.28,34.66,26.18,10.51,0.48,-1.99,0.38,139.13,,,
2022.00,2.00,3.00,15.00,103.05,20.29,26.46,11.62,-0.23,-1.84,0.62,343.19,,,
2022.00,2.00,3.00,16.00,94.89,26.01,27.10,10.59,1.04,-2.12,0.25,59.38,,,
2022.00,2.00,3.00,17.00,86.72,31.72,26.28,9.55,2.31,-2.40,-0.13,149.05,,,
2022.00,2.00,3.00,18.00,78.56,37.44,25.45,8.52,3.57,-2.68,-0.50,205.27,,,
2022.00,2.00,3.00,19.00,86.62,35.45,24.66,8.96,2.85,-2.56,0.05,191.37,,,
2022.00,2.00,3.00,20.00,94.69,33.45,22.84,9.40,2.12,-2.44,0.60,119.50,,,
2022.00,2.00,3.00,21.00,102.75,31.46,23.35,9.84,1.40,-2.33,1.14,167.86,,,
2022.00,2.00,3.00,22.00,105.99,35.37,23.12,9.85,0.62,-2.02,0.64,112.78,,,
2022.00,2.00,3.00,23.00,109.24,39.28,23.00,9.86,-0.16,-1.72,0.13,67.72,,,
2023.00,4.00,16.00,0.00,11.53,99.70,33.61,15.22,0.51,0.54,1.29,398.27,,,
2023.00,4.00,16.00,1.00,10.01,125.16,31.91,14.89,0.82,0.66,1.65,223.61,,,
2023.00,4.00,16.00,2.00,8.49,150.62,32.19,14.56,1.12,0.77,2.01,151.25,,,
2023.00,4.00,16.00,3.00,6.97,176.08,30.90,14.23,1.43,0.89,2.36,233.01,,,
2023.00,4.00,16.00,4.00,4.65,156.20,29.15,12.57,1.47,0.88,2.47,610.85,,,
2023.00,4.00,16.00,5.00,2.33,136.31,29.37,10.91,1.51,0.88,2.58,158.87,,,
2023.00,4.00,16.00,6.00,0.00,116.42,31.33,9.25,1.56,0.87,2.69,70.31,,,
2023.00,4.00,16.00,7.00,0.32,113.32,32.23,9.16,1.71,0.70,2.69,351.20,,,
2023.00,4.00,16.00,8.00,0.64,110.22,32.51,9.06,1.86,0.53,2.70,332.83,1.10,1.79,0.62
2023.00,4.00,16.00,9.00,0.96,107.11,32.60,8.96,2.01,0.35,2.71,232.37,,,
2023.00,4.00,16.00,10.00,0.64,116.11,32.26,8.91,1.98,0.19,2.61,522.06,,,
2023.00,4.00,16.00,11.00,0.32,125.11,30.54,8.86,1.96,0.02,2.52,236.66,,,
2023.00,4.00,16.00,12.00,0.01,134.10,31.07,8.81,1.93,-0.15,2.43,156.01,,,
2023.00,4.00,16.00,13.00,0.01,145.90,32.31,9.60,1.24,-0.58,2.14,235.74,,,
2023.00,4.00,16.00,14.00,0.01,157.70,33.20,10.40,0.55,-1.00,1.85,371.62,,,
2023.00,4.00,16.00,15.00,0.02,169.50,31.08,11.19,-0.14,-1.43,1.56,599.04,,,
2023.00,4.00,16.00,16.00,14.13,146.40,30.15,11.43,0.29,-1.37,1.53,378.53,,,
2023.00,4.00,16.00,17.00,28.25,123.29,29.71,11.66,0.71,-1.32,1.49,412.85,,,
2023.00,4.00,16.00,18.00,42.37,100.19,26.83,11.90,1.13,-1.26,1.46,336.55,,,
2023.00,4.00,16.00,19.00,33.87,99.26,27.91,11.84,1.74,-0.92,1.48,201.03,,,
2023.00,4.00,16.00,20.00,25.36,98.34,29.04,11.78,2.35,-0.57,1.49,341.26,,,
2023.00,4.00,16.00,21.00,16.86,97.41,32.26,11.72,2.97,-0.23,1.51,601.90,,,
2023.00,4.00,16.00,22.00,20.65,103.90,30.81,11.66,2.80,-0.71,1.34,265.39,,,
2023.00,4.00,16.00,23.00,24.43,110.40,29.17,11.60,2.63,-1.19,1.18,60.54,,,
2023.00,8.00,8.00,0.00,0.01,139.28,12.64,6.50,-0.92,-1.34,3.24,109.65,,,
2023.00,8.00,8.00,1.00,0.01,136.22,10.01,6.81,0.19,-1.08,3.14,32.18,,,
2023.00,8.00,8.00,2.00,0.02,133.16,11.21,7.12,1.29,-0.81,3.04,16.16,,,
2023.00,8.00,8.00,3.00,0.02,130.09,11.82,7.42,2.40,-0.54,2.94,16.60,,,
2023.00,8.00,8.00,4.00,2.57,117.20,10.26,7.32,1.67,-1.06,3.17,31.10,,,
2023.00,8.00,8.00,5.00,5.12,104.30,10.71,7.22,0.94,-1.57,3.41,48.43,,,
2023.00,8.00,8.00,6.00,7.68,91.40,10.63,7.11,0.22,-2.08,3.65,58.26,,,
2023.00,8.00,8.00,7.00,9.81,84.18,8.92,7.21,0.71,-1.98,3.42,38.17,,2.74,
2023.00,8.00,8.00,8.00,11.94,76.95,11.24,7.30,1.21,-1.87,3.18,84.10,,,
2023.00,8.00,8.00,9.00,14.07,69.73,9.13,7.39,1.70,-1.77,2.95,135.51,,,
2023.00,8.00,8.00,10.00,16.25,67.08,8.22,7.81,0.76,-0.46,3.09,54.46,,,
2023.00,8.00,8.00,11.00,18.44,64.43,9.63,8.23,-0.18,0.85,3.24,97.88,,,
2023.00,8.00,8.00,12.00,20.62,61.79,11.46,8.65,-1.13,2.16,3.38,231.38,,,
2023.00,8.00,8.00,13.00,15.91,78.89,11.86,8.13,-2.20,1.57,3.43,116.65,,,
2023.00,8.00,8.00,14.00,11.20,95.98,13.43,7.62,-3.28,0.98,3.47,87.37,,,
2023.00,8.00,8.00,15.00,6.50,113.08,11.84,7.10,-4.36,0.38,3.52,53.87,,,
2023.00,8.00,8.00,16.00,5.82,113.57,9.78,6.96,-4.19,0.61,3.17,63.68,,,
2023.00,8.00,8.00,17.00,5.15,114.06,10.53,6.81,-4.01,0.83,2.81,20.51,,,
2023.00,8.00,8.00,18.00,4.47,114.55,8.07,6.67,-3.84,1.05,2.46,23.74,,,
2023.00,8.00,8.00,19.00,29.35,86.17,8.56,6.62,-3.52,0.70,2.99,96.30,,,
2023.00,8.00,8.00,20.00,54.22,57.78,7.10,6.57,-3.21,0.35,3.53,43.38,,,
2023.00,8.00,8.00,21.00,79.09,29.39,6.15,6.52,-2.90,-0.01,4.06,34.25,,,
2023.00,8.00,8.00,22.00,67.51,35.66,3.98,6.69,-2.91,-0.83,3.40,48.07,,,
2023.00,8.00,8.00,23.00,55.92,41.93,5.84,6.85,-2.93,-1.66,2.74,48.11,,,
2020.00,9.00,2.00,0.00,69.46,47.29,32.34,15.81,2.82,-0.87,1.44,945.33,,,
2020.00,9.00,2.00,1.00,69.10,44.36,31.61,15.81,1.97,-0.77,1.38,763.41,,,
2020.00,9.00,2.00,2.00,68.74,41.42,32.70,15.82,1.13,-0.68,1.33,1137.89,,,
2020.00,9.00,2.00,3.00,68.38,38.48,32.75,15.83,0.28,-0.58,1.27,1225.33,,,
2020.00,9.00,2.00,4.00,69.24,35.93,32.40,15.28,0.26,-0.61,1.46,1062.33,,,
2020.00,9.00,2.00,5.00,70.10,33.39,32.24,14.73,0.24,-0.63,1.66,971.54,,,
2020.00,9.00,2.00,6.00,70.97,30.84,30.49,14.17,0.22,-0.66,1.86,671.52,,,
2020.00,9.00,2.00,7.00,67.82,32.93,31.02,13.54,0.59,-0.67,2.44,1015.06,,,
2020.00,9.00,2.00,8.00,64.68,35.01,31.57,12.91,0.97,-0.69,3.02,992.04,,0.57,
2020.00,9.00,2.00,9.00,61.54,37.10,31.20,12.28,1.34,-0.71,3.60,1072.81,,,
2020.00,9.00,2.00,10.00,57.79,36.96,30.28,11.82,0.48,-0.14,3.03,1061.83,,,
2020.00,9.00,2.00,11.00,54.04,36.83,27.94,11.35,-0.38,0.43,2.46,764.39,,,
2020.00,9.00,2.00,12.00,50.29,36.69,28.52,10.89,-1.23,0.99,1.89,714.21,,,
2020.00,9.00,2.00,13.00,54.35,36.55,29.19,11.45,-1.69,0.78,2.06,776.49,,,
2020.00,9.00,2.00,14.00,58.41,36.42,30.59,12.00,-2.14,0.57,2.23,873.66,,,
2020.00,9.00,2.00,15.00,62.47,36.28,30.92,12.56,-2.59,0.36,2.40,946.71,,,
2020.00,9.00,2.00,16.00,61.68,37.77,29.75,12.67,-1.78,0.18,2.37,903.97,,,
2020.00,9.00,2.00,17.00,60.89,39.26,29.38,12.77,-0.97,-0.01,2.33,554.11,,,
2020.00,9.00,2.00,18.00,60.10,40.75,26.69,12.88,-0.16,-0.20,2.29,631.33,,,
2020.00,9.00,2.00,19.00,57.33,41.07,27.42,12.51,-0.37,-0.53,1.92,765.27,,,
2020.00,9.00,2.00,20.00,54.56,41.39,26.81,12.14,-0.57,-0.87,1.55,744.09,,,
2020.00,9.00,2.00,21.00,51.80,41.71,28.86,11.76,-0.77,-1.20,1.18,830.24,,,
2020.00,9.00,2.00,22.00,56.11,44.93,29.91,12.14,-0.68,-1.20,1.07,906.45,,,
2020.00,9.00,2.00,23.00,60.43,48.14,29.32,12.51,-0.59,-1.20,0.95,835.05,,,
2023.00,9.00,30.00,0.00,0.69,75.81,31.61,13.34,-0.47,1.39,0.46,322.16,,,
2023.00,9.00,30.00,1.00,0.48,77.41,32.00,13.87,-0.73,1.65,0.40,283.61,,,
2023.00,9.00,30.00,2.00,0.28,79.02,29.94,14.39,-0.99,1.92,0.34,278.32,,,
2023.00,9.00,30.00,3.00,0.07,80.62,30.16,14.92,-1.25,2.18,0.29,393.39,,,
2023.00,9.00,30.00,4.00,2.77,86.20,29.85,15.49,-1.05,1.67,0.47,453.75,,,
2023.00,9.00,30.00,5.00,5.48,91.79,28.46,16.05,-0.85,1.16,0.65,409.34,,,
2023.00,9.00,30.00,6.00,8.18,97.37,27.60,16.62,-0.65,0.64,0.83,125.82,,,
2023.00,9.00,30.00,7.00,13.31,84.10,29.64,16.78,-0.78,0.73,0.35,212.57,,,
2023.00,9.00,30.00,8.00,18.43,70.83,26.92,16.93,-0.92,0.83,-0.13,116.55,0.88,1.80,0.49
2023.00,9.00,30.00,9.00,23.56,57.55,27.06,17.09,-1.05,0.92,-0.62,231.61,,,
2023.00,9.00,30.00,10.00,15.75,80.02,26.84,16.94,-1.16,0.89,0.24,86.81,,,
2023.00,9.00,30.00,11.00,7.93,102.48,25.82,16.80,-1.26,0.86,1.09,193.83,,,
2023.00,9.00,30.00,12.00,0.12,124.94,28.25,16.66,-1.37,0.83,1.95,168.61,,,
2023.00,9.00,30.00,13.00,0.52,116.27,28.39,17.10,-1.25,0.78,1.89,35.55,,,
2023.00,9.00,30.00,14.00,0.91,107.60,30.49,17.55,-1.13,0.72,1.84,12.74,,,
2023.00,9.00,30.00,15.00,1.31,98.93,29.41,17.99,-1.01,0.67,1.78,236.13,,,
2023.00,9.00,30.00,16.00,18.57,84.36,29.42,18.91,-1.52,0.56,1.54,148.61,,,
2023.00,9.00,30.00,17.00,35.84,69.79,30.07,19.84,-2.02,0.45,1.30,161.91,,,
2023.00,9.00,30.00,18.00,53.10,55.22,29.85,20.77,-2.52,0.34,1.06,116.76,,,
2023.00,9.00,30.00,19.00,39.14,69.38,29.23,20.89,-2.62,0.77,0.85,60.82,,,
2023.00,9.00,30.00,20.00,25.17,83.53,29.44,21.01,-2.72,1.20,0.64,36.61,,,
2023.00,9.00,30.00,21.00,11.21,97.69,30.52,21.14,-2.82,1.63,0.43,60.12,,,
2023.00,9.00,30.00,22.00,29.57,78.93,34.11,21.23,-2.48,1.70,0.14,839.41,,,
2023.00,9.00,30.00,23.00,47.93,60.17,32.42,21.32,-2.14,1.77,-0.16,279.84,,,
2020.00,11.00,2.00,0.00,123.50,62.41,31.86,6.41,-0.97,0.72,-0.35,816.80,,,
2020.00,11.00,2.00,1.00,125.44,54.67,29.73,6.75,-0.63,1.02,-0.20,673.39,,,
2020.00,11.00,2.00,2.00,127.39,46.93,30.17,7.09,-0.29,1.32,-0.05,871.84,,,
2020.00,11.00,2.00,3.00,129.33,39.19,29.30,7.44,0.06,1.62,0.10,665.73,,,
2020.00,11.00,2.00,4.00,144.17,39.64,29.00,7.36,0.05,1.18,0.05,818.89,,,
2020.00,11.00,2.00,5.00,159.01,40.09,28.58,7.28,0.04,0.74,-0.01,911.50,,,
2020.00,11.00,2.00,6.00,173.85,40.55,28.49,7.21,0.04,0.30,-0.06,720.50,,,
2020.00,11.00,2.00,7.00,176.93,34.50,30.87,7.01,1.43,-0.51,-0.13,858.79,,,
2020.00,11.00,2.00,8.00,180.01,28.45,32.20,6.81,2.82,-1.33,-0.19,1294.31,1.23,1.98,0.62
2020.00,11.00,2.00,9.00,183.08,22.40,32.38,6.62,4.21,-2.14,-0.25,928.33,,,
2020.00,11.00,2.00,10.00,176.36,31.42,31.91,6.68,2.48,-0.73,-0.20,981.89,,,
2020.00,11.00,2.00,11.00,169.63,40.44,30.15,6.75,0.75,0.68,-0.15,1286.91,,,
2020.00,11.00,2.00,12.00,162.91,49.45,29.74,6.82,-0.98,2.09,-0.10,916.20,,,
2020.00,11.00,2.00,13.00,166.78,41.73,30.76,7.19,-0.16,0.76,-0.22,864.76,,,
2020.00,11.00,2.00,14.00,170.65,34.01,31.51,7.56,0.67,-0.56,-0.34,1043.95,,,
2020.00,11.00,2.00,15.00,174.52,26.28,30.72,7.93,1.49,-1.89,-0.46,1029.36,,,
2020.00,11.00,2.00,16.00,149.14,24.87,28.52,7.97,2.13,-2.40,-0.32,720.26,,,
2020.00,11.00,2.00,17.00,123.75,23.45,29.90,8.00,2.77,-2.92,-0.17,1054.82,,,
2020.00,11.00,2.00,18.00,98.37,22.04,30.83,8.04,3.42,-3.43,-0.02,1285.43,,,
2020.00,11.00,2.00,19.00,101.42,20.26,30.09,7.69,3.39,-3.10,0.03,1040.74,,,
2020.00,11.00,2.00,20.00,104.47,18.48,29.64,7.34,3.37,-2.76,0.08,994.82,,,
2020.00,11.00,2.00,21.00,107.52,16.70,30.79,6.98,3.34,-2.42,0.13,848.18,,,
2020.00,11.00,2.00,22.00,110.31,17.91,31.49,6.52,2.89,-1.92,0.25,1022.16,,,
2020.00,11.00,2.00,23.00,113.10,19.12,30.50,6.07,2.44,-1.41,0.37,1059.03,,,
2021.00,1.00,14.00,0.00,123.36,23.38,37.90,21.09,1.99,-2.08,-2.59,2297.85,,,
2021.00,1.00,14.00,1.00,114.34,19.92,37.06,20.30,1.51,-2.05,-2.71,2095.45,,,
2021.00,1.00,14.00,2.00,105.31,16.47,36.96,19.50,1.04,-2.02,-2.83,1846.50,,,
2021.00,1.00,14.00,3.00,96.29,13.02,35.51,18.71,0.56,-1.99,-2.95,1710.75,,,
2021.00,1.00,14.00,4.00,102.04,15.48,36.41,18.61,1.28,-2.35,-3.55,1963.29,,,
2021.00,1.00,14.00,5.00,107.79,17.94,37.89,18.51,2.01,-2.71,-4.14,2041.31,,,
2021.00,1.00,14.00,6.00,113.55,20.40,39.99,18.41,2.74,-3.06,-4.74,2545.61,,,
2021.00,1.00,14.00,7.00,124.37,25.80,40.77,18.76,2.89,-2.35,-4.09,2703.26,,,
2021.00,1.00,14.00,8.00,135.19,31.20,39.98,19.10,3.04,-1.64,-3.45,1822.15,3.13,2.00,1.57
2021.00,1.00,14.00,9.00,146.01,36.60,39.70,19.45,3.19,-0.93,-2.80,2373.70,,,
2021.00,1.00,14.00,10.00,128.74,35.00,37.68,19.22,1.92,0.11,-3.23,2097.90,,,
2021.00,1.00,14.00,11.00,111.47,33.40,37.96,18.98,0.65,1.14,-3.66,2336.56,,,
2021.00,1.00,14.00,12.00,94.20,31.81,37.76,18.74,-0.62,2.18,-4.08,2064.09,,,
2021.00,1.00,14.00,13.00,96.39,26.51,38.72,19.21,-0.78,2.65,-3.96,2263.07,,,
2021.00,1.00,14.00,14.00,98.58,21.22,39.70,19.69,-0.93,3.13,-3.83,2414.48,,,
2021.00,1.00,14.00,15.00,100.77,15.93,39.19,20.16,-1.09,3.60,-3.70,2189.50,,,
2021.00,1.00,14.00,16.00,109.00,15.22,35.58,20.07,-0.74,2.98,-3.85,1453.58,,,
2021.00,1.00,14.00,17.00,117.22,14.50,36.03,19.99,-0.39,2.37,-3.99,1556.59,,,
2021.00,1.00,14.00,18.00,125.45,13.79,34.81,19.91,-0.05,1.75,-4.13,1209.50,,,
2021.00,1.00,14.00,19.00,123.59,13.60,33.64,19.40,-0.04,0.95,-3.94,1241.12,,,
2021.00,1.00,14.00,20.00,121.73,13.41,32.18,18.89,-0.04,0.16,-3.76,910.44,,,
2021.00,1.00,14.00,21.00,119.86,13.22,31.74,18.38,-0.04,-0.64,-3.57,762.97,,,
2021.00,1.00,14.00,22.00,122.34,14.32,33.93,19.40,0.29,-0.71,-3.44,1239.09,,,
2021.00,1.00,14.00,23.00,124.82,15.42,34.49,20.42,0.63,-0.79,-3.32,1282.29,,,
2022.00,10.00,26.00,0.00,38.30,68.88,16.39,7.86,3.93,-0.98,2.32,29.09,,,
2022.00,10.00,26.00,1.00,38.29,62.47,13.77,8.83,3.46,-0.61,2.46,91.79,,,
2022.00,10.00,26.00,2.00,38.27,56.06,15.10,9.80,2.99,-0.25,2.61,83.64,,,
2022.00,10.00,26.00,3.00,38.26,49.65,13.34,10.77,2.52,0.12,2.75,36.78,,,
2022.00,10.00,26.00,4.00,27.10,65.48,16.51,10.84,0.97,0.57,2.63,78.16,,,
2022.00,10.00,26.00,5.00,15.93,81.32,16.82,10.91,-0.59,1.02,2.51,72.76,,,
2022.00,10.00,26.00,6.00,4.77,97.15,17.09,10.98,-2.14,1.47,2.39,41.54,,,
