year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2021.00,11.00,15.00,0.00,191.07,4.28,38.76,12.87,1.71,-0.81,-1.58,2466.17,,,
2021.00,11.00,15.00,1.00,189.22,4.21,39.20,13.22,0.68,-0.40,-1.86,2474.79,,,
2021.00,11.00,15.00,2.00,187.37,4.13,39.69,13.58,-0.35,0.01,-2.13,2700.34,,,
2021.00,11.00,15.00,3.00,185.52,4.05,39.38,13.93,-1.38,0.42,-2.41,2564.70,,,
2021.00,11.00,15.00,4.00,178.13,3.77,36.95,13.20,-1.79,-0.15,-2.04,1960.87,,,
2021.00,11.00,15.00,5.00,170.73,3.49,37.31,12.47,-2.19,-0.72,-1.66,1895.29,,,
2021.00,11.00,15.00,6.00,163.33,3.21,32.63,11.74,-2.60,-1.29,-1.29,488.92,,,
2021.00,11.00,15.00,7.00,156.29,3.13,31.77,12.10,-2.95,-0.50,-1.01,875.34,,,
2021.00,11.00,15.00,8.00,149.24,3.05,33.26,12.46,-3.29,0.28,-0.73,1130.10,1.07,2.63,0.41
2021.00,11.00,15.00,9.00,142.20,2.97,33.08,12.83,-3.64,1.07,-0.44,1024.12,,,
2021.00,11.00,15.00,10.00,148.71,3.07,34.14,12.78,-3.42,0.72,-0.70,1205.13,,,
2021.00,11.00,15.00,11.00,155.22,3.17,34.98,12.74,-3.19,0.36,-0.95,1243.71,,,
2021.00,11.00,15.00,12.00,161.73,3.27,36.66,12.70,-2.97,0.01,-1.21,1664.11,,,
2021.00,11.00,15.00,13.00,153.53,3.12,32.77,12.74,-2.85,0.82,-1.13,422.39,,,
2021.00,11.00,15.00,14.00,145.33,2.96,28.17,12.79,-2.73,1.63,-1.05,305.83,,,
2021.00,11.00,15.00,15.00,137.14,2.80,32.31,12.84,-2.61,2.43,-0.97,649.38,,,
2021.00,11.00,15.00,16.00,146.01,2.86,32.62,12.26,-2.31,2.20,-1.15,776.92,,,
2021.00,11.00,15.00,17.00,154.88,2.92,31.48,11.68,-2.02,1.97,-1.33,890.70,,,
2021.00,11.00,15.00,18.00,163.74,2.98,31.68,11.11,-1.73,1.74,-1.51,974.18,,,
2021.00,11.00,15.00,19.00,162.43,3.43,32.72,11.54,-1.81,1.50,-1.96,423.95,,,
2021.00,11.00,15.00,20.00,161.12,3.89,34.45,11.97,-1.89,1.26,-2.41,1172.14,,,
2021.00,11.00,15.00,21.00,159.81,4.35,29.72,12.40,-1.97,1.01,-2.86,327.63,,,
2021.00,11.00,15.00,22.00,162.08,4.47,31.61,11.57,-1.73,0.71,-2.85,924.36,,,
2021.00,11.00,15.00,23.00,164.35,4.59,30.37,10.74,-1.49,0.40,-2.84,543.37,,,
2022.00,10.00,31.00,0.00,58.57,50.99,36.23,8.56,1.56,-1.93,1.52,88.52,,,
2022.00,10.00,31.00,1.00,53.12,65.54,35.37,8.44,1.84,-1.68,1.27,185.69,,,
2022.00,10.00,31.00,2.00,47.67,80.10,34.45,8.31,2.11,-1.43,1.03,291.25,,,
2022.00,10.00,31.00,3.00,42.22,94.65,33.47,8.19,2.38,-1.19,0.78,379.57,,,
2022.00,10.00,31.00,4.00,28.91,115.07,31.11,7.88,1.67,-1.25,0.62,290.82,,,
2022.00,10.00,31.00,5.00,15.59,135.49,29.70,7.56,0.96,-1.32,0.45,440.47,,,
2022.00,10.00,31.00,6.00,2.27,155.90,30.79,7.25,0.26,-1.39,0.29,295.95,,,
2022.00,10.00,31.00,7.00,7.47,143.86,30.25,7.41,-0.49,-0.95,0.10,389.16,,,
2022.00,10.00,31.00,8.00,12.67,131.82,29.12,7.57,-1.24,-0.51,-0.08,185.25,,,
2022.00,10.00,31.00,9.00,17.87,119.78,31.71,7.73,-1.98,-0.08,-0.27,167.50,0.79,0.40,1.97
2022.00,10.00,31.00,10.00,21.72,122.66,30.63,8.03,-0.56,-0.52,0.92,155.63,,,
2022.00,10.00,31.00,11.00,25.56,125.53,32.99,8.32,0.87,-0.97,2.10,219.15,,,
2022.00,10.00,31.00,12.00,29.41,128.40,33.83,8.62,2.29,-1.41,3.29,222.54,,,
2022.00,10.00,31.00,13.00,19.73,132.28,32.80,8.59,1.02,-1.58,2.83,111.81,,,
2022.00,10.00,31.00,14.00,10.05,136.17,28.88,8.57,-0.26,-1.74,2.37,291.83,,,
2022.00,10.00,31.00,15.00,0.37,140.05,30.15,8.55,-1.53,-1.91,1.92,167.13,,,
2022.00,10.00,31.00,16.00,10.04,125.96,27.48,8.17,-2.19,-0.72,1.70,178.59,,,
2022.00,10.00,31.00,17.00,19.71,111.86,28.31,7.79,-2.85,0.47,1.49,144.85,,,
2022.00,10.00,31.00,18.00,29.38,97.76,29.15,7.41,-3.51,1.66,1.28,79.37,,,
2022.00,10.00,31.00,19.00,27.00,102.34,28.67,7.35,-3.16,1.11,1.17,208.33,,,
2022.00,10.00,31.00,20.00,24.62,106.92,30.20,7.29,-2.80,0.56,1.05,171.40,,,
2022.00,10.00,31.00,21.00,22.25,111.50,27.93,7.23,-2.45,0.01,0.93,34.76,,,
2022.00,10.00,31.00,22.00,26.50,104.65,30.88,7.08,-0.95,-0.00,0.79,40.12,,,
2022.00,10.00,31.00,23.00,30.76,97.80,28.58,6.93,0.55,-0.02,0.65,134.67,,,
2019.00,9.00,19.00,0.00,9.17,74.25,23.13,5.59,3.59,-1.14,0.83,108.83,,,
2019.00,9.00,19.00,1.00,26.19,55.83,24.16,5.53,3.15,-0.98,1.00,79.15,,,
2019.00,9.00,19.00,2.00,43.20,37.41,22.10,5.46,2.72,-0.81,1.17,117.12,,,
2019.00,9.00,19.00,3.00,60.21,18.99,21.95,5.40,2.29,-0.64,1.33,166.70,,,
2019.00,9.00,19.00,4.00,66.95,15.42,21.77,5.50,1.01,-1.06,1.42,86.65,,,
2019.00,9.00,19.00,5.00,73.69,11.85,22.83,5.60,-0.26,-1.47,1.50,106.31,,,
2019.00,9.00,19.00,6.00,80.42,8.28,21.04,5.69,-1.53,-1.88,1.58,67.99,,,
2019.00,9.00,19.00,7.00,60.69,19.54,21.10,5.51,-1.47,-2.08,1.91,54.91,,,
2019.00,9.00,19.00,8.00,40.96,30.80,21.22,5.33,-1.40,-2.27,2.25,19.07,,,
2019.00,9.00,19.00,9.00,21.23,42.06,20.31,5.14,-1.33,-2.47,2.58,28.40,,,
2019.00,9.00,19.00,10.00,17.94,65.31,20.50,5.43,-1.14,-1.45,2.09,16.22,,,
2019.00,9.00,19.00,11.00,14.65,88.57,21.04,5.72,-0.94,-0.43,1.60,17.00,,,
2019.00,9.00,19.00,12.00,11.35,111.82,21.52,6.02,-0.75,0.59,1.11,15.64,,,
2019.00,9.00,19.00,13.00,7.57,112.07,21.23,6.30,-0.93,0.86,1.06,27.30,,,
2019.00,9.00,19.00,14.00,3.78,112.32,21.47,6.59,-1.11,1.12,1.01,26.02,,,
2019.00,9.00,19.00,15.00,0.00,112.57,21.88,6.88,-1.29,1.39,0.95,36.57,,,
2019.00,9.00,19.00,16.00,16.33,87.93,22.66,7.05,-0.80,-0.46,0.50,110.28,,,
2019.00,9.00,19.00,17.00,32.65,63.28,20.90,7.22,-0.30,-2.30,0.04,85.08,,,
2019.00,9.00,19.00,18.00,48.98,38.63,20.07,7.39,0.19,-4.15,-0.42,64.53,,,
2019.00,9.00,19.00,19.00,47.88,33.40,18.92,7.69,0.62,-3.43,-0.66,57.44,,,
2019.00,9.00,19.00,20.00,46.79,28.17,19.02,7.99,1.06,-2.72,-0.90,68.94,,,
2019.00,9.00,19.00,21.00,45.69,22.94,17.87,8.28,1.50,-2.01,-1.14,36.33,,,
2019.00,9.00,19.00,22.00,30.49,37.85,18.83,7.84,1.31,-2.15,-0.44,27.82,,,
2019.00,9.00,19.00,23.00,15.28,52.76,19.46,7.40,1.13,-2.30,0.26,60.89,,,
2020.00,8.00,11.00,0.00,77.46,24.43,25.67,8.88,-0.11,0.81,-0.61,984.25,,,
2020.00,8.00,11.00,1.00,72.34,25.10,26.38,9.12,0.84,0.29,0.26,871.65,,,
2020.00,8.00,11.00,2.00,67.22,25.77,28.81,9.36,1.79,-0.22,1.13,715.42,,,
2020.00,8.00,11.00,3.00,62.11,26.44,30.62,9.60,2.73,-0.74,2.00,778.14,,,
2020.00,8.00,11.00,4.00,67.38,22.90,32.23,9.16,1.41,-0.13,2.26,674.22,,,
2020.00,8.00,11.00,5.00,72.66,19.35,33.97,8.71,0.09,0.47,2.53,1113.39,,,
2020.00,8.00,11.00,6.00,77.94,15.81,31.11,8.26,-1.23,1.08,2.79,1355.80,,,
2020.00,8.00,11.00,7.00,77.82,19.05,30.23,8.76,-0.27,0.22,2.55,1506.86,,,
2020.00,8.00,11.00,8.00,77.69,22.30,28.98,9.26,0.68,-0.64,2.31,712.02,,,
2020.00,8.00,11.00,9.00,77.56,25.54,29.09,9.76,1.63,-1.50,2.08,702.44,,,
2020.00,8.00,11.00,10.00,72.21,24.88,30.93,9.21,1.05,-1.58,2.04,661.78,,,
2020.00,8.00,11.00,11.00,66.87,24.22,33.91,8.67,0.46,-1.65,2.00,862.47,,,
2020.00,8.00,11.00,12.00,61.52,23.56,31.63,8.12,-0.12,-1.72,1.97,481.79,,,
2020.00,8.00,11.00,13.00,66.84,22.89,30.80,8.35,0.23,-1.62,1.97,686.89,,,
2020.00,8.00,11.00,14.00,72.15,22.21,30.57,8.58,0.58,-1.52,1.98,1582.97,,,
2020.00,8.00,11.00,15.00,77.47,21.54,31.60,8.81,0.93,-1.42,1.98,1158.19,,,
2020.00,8.00,11.00,16.00,73.92,23.52,32.36,8.80,1.79,-1.56,2.23,829.18,,,
2020.00,8.00,11.00,17.00,70.38,25.50,33.38,8.80,2.64,-1.69,2.48,983.02,,,
2020.00,8.00,11.00,18.00,66.83,27.48,34.32,8.79,3.50,-1.82,2.73,831.86,,,
2020.00,8.00,11.00,19.00,70.43,26.59,34.75,8.90,2.82,-1.31,2.39,1143.28,,,
2020.00,8.00,11.00,20.00,74.04,25.70,35.20,9.01,2.15,-0.81,2.05,1330.25,,,
2020.00,8.00,11.00,21.00,77.64,24.81,35.05,9.12,1.47,-0.30,1.72,859.47,,,
2020.00,8.00,11.00,22.00,75.88,30.09,35.45,9.33,1.18,-0.55,1.48,1596.74,,,
2020.00,8.00,11.00,23.00,74.12,35.37,31.13,9.54,0.89,-0.79,1.25,842.83,,,
2020.00,3.00,25.00,0.00,29.90,196.52,7.67,11.14,0.40,-2.89,2.52,23.92,,,
2020.00,3.00,25.00,1.00,34.72,182.70,11.92,11.46,-0.26,-1.52,1.85,101.20,,,
2020.00,3.00,25.00,2.00,39.54,168.88,13.77,11.77,-0.91,-0.14,1.17,75.99,,,
2020.00,3.00,25.00,3.00,44.36,155.07,13.59,12.09,-1.57,1.23,0.50,125.96,,,
2020.00,3.00,25.00,4.00,40.66,143.39,10.66,11.80,-0.51,0.29,1.29,57.93,,,
2020.00,3.00,25.00,5.00,36.96,131.71,11.50,11.50,0.54,-0.65,2.09,169.00,,,
2020.00,3.00,25.00,6.00,33.27,120.03,11.62,11.21,1.60,-1.59,2.88,118.88,,,
2020.00,3.00,25.00,7.00,33.08,107.18,11.05,11.06,1.56,-1.94,2.51,24.79,,,
2020.00,3.00,25.00,8.00,32.90,94.33,11.78,10.91,1.52,-2.29,2.14,34.08,,,
2020.00,3.00,25.00,9.00,32.72,81.48,12.22,10.76,1.49,-2.64,1.78,19.32,,,
2020.00,3.00,25.00,10.00,33.55,92.05,12.61,10.70,1.09,-1.86,1.62,19.39,,,
2020.00,3.00,25.00,11.00,34.39,102.61,12.79,10.64,0.70,-1.08,1.47,26.78,,,
2020.00,3.00,25.00,12.00,35.22,113.18,14.01,10.57,0.30,-0.30,1.32,12.88,,,
2020.00,3.00,25.00,13.00,32.14,111.56,13.49,11.34,0.77,-0.50,1.85,43.07,,,
2020.00,3.00,25.00,14.00,29.06,109.95,14.57,12.10,1.25,-0.70,2.39,264.01,,,
2020.00,3.00,25.00,15.00,25.98,108.33,14.35,12.86,1.72,-0.91,2.92,160.50,,,
2020.00,3.00,25.00,16.00,32.01,81.97,14.77,12.25,1.01,-0.52,3.21,227.85,,,
2020.00,3.00,25.00,17.00,38.04,55.60,16.15,11.64,0.30,-0.13,3.50,318.89,,,
2020.00,3.00,25.00,18.00,44.07,29.24,15.54,11.04,-0.41,0.26,3.79,47.32,,,
2020.00,3.00,25.00,19.00,40.28,30.32,15.67,11.70,0.13,-0.62,3.21,50.80,,,
2020.00,3.00,25.00,20.00,36.49,31.40,15.84,12.36,0.67,-1.50,2.63,413.41,,,
2020.00,3.00,25.00,21.00,32.70,32.47,14.10,13.02,1.22,-2.38,2.05,129.47,,,
2020.00,3.00,25.00,22.00,36.42,43.16,14.01,12.82,1.53,-2.17,1.21,184.02,,,
2020.00,3.00,25.00,23.00,40.13,53.86,14.86,12.62,1.85,-1.97,0.37,72.41,,,
2019.00,8.00,30.00,0.00,0.08,69.25,29.67,19.85,0.24,-1.72,0.80,262.86,,,
2019.00,8.00,30.00,1.00,2.30,63.92,27.59,19.70,0.38,-1.44,0.43,60.73,,,
2019.00,8.00,30.00,2.00,4.53,58.60,28.38,19.54,0.52,-1.16,0.06,57.78,,,
2019.00,8.00,30.00,3.00,6.76,53.27,30.09,19.39,0.66,-0.88,-0.32,215.20,,,
2019.00,8.00,30.00,4.00,12.24,50.62,30.18,19.60,0.25,-0.25,-0.84,381.58,,,
2019.00,8.00,30.00,5.00,17.72,47.98,29.98,19.80,-0.15,0.38,-1.37,634.92,,,
2019.00,8.00,30.00,6.00,23.21,45.33,27.97,20.00,-0.56,1.01,-1.89,73.78,,,
2019.00,8.00,30.00,7.00,17.78,43.77,28.38,19.82,-0.70,0.35,-1.98,154.91,,,
2019.00,8.00,30.00,8.00,12.36,42.22,26.44,19.64,-0.84,-0.31,-2.06,97.15,,,
2019.00,8.00,30.00,9.00,6.93,40.67,26.20,19.46,-0.99,-0.97,-2.15,428.30,,,
2019.00,8.00,30.00,10.00,5.99,41.28,27.19,19.54,0.06,-0.94,-1.34,304.19,,,
2019.00,8.00,30.00,11.00,5.05,41.89,26.03,19.62,1.10,-0.92,-0.52,306.37,,,
2019.00,8.00,30.00,12.00,4.11,42.50,28.16,19.69,2.14,-0.90,0.29,320.79,,,
2019.00,8.00,30.00,13.00,5.02,42.36,29.96,19.72,1.87,-0.50,1.28,321.37,,,
2019.00,8.00,30.00,14.00,5.92,42.21,30.04,19.75,1.60,-0.10,2.28,390.78,,,
2019.00,8.00,30.00,15.00,6.83,42.07,27.13,19.77,1.33,0.30,3.27,242.05,,,
2019.00,8.00,30.00,16.00,4.69,45.19,26.00,20.10,1.02,0.30,2.99,63.60,,,
2019.00,8.00,30.00,17.00,2.54,48.31,25.94,20.42,0.71,0.29,2.70,127.85,,,
2019.00,8.00,30.00,18.00,0.40,51.42,25.65,20.75,0.40,0.28,2.41,400.99,,,
2019.00,8.00,30.00,19.00,0.75,64.96,26.89,20.85,0.79,0.11,2.54,102.41,,,
2019.00,8.00,30.00,20.00,1.10,78.51,26.14,20.96,1.18,-0.06,2.68,75.23,,,
2019.00,8.00,30.00,21.00,1.45,92.05,26.22,21.06,1.56,-0.22,2.81,159.23,,,
2019.00,8.00,30.00,22.00,0.96,97.66,26.24,21.17,1.72,-0.54,2.05,26.73,,,
2019.00,8.00,30.00,23.00,0.48,103.27,27.88,21.28,1.87,-0.86,1.30,132.57,,,
2023.00,10.00,26.00,0.00,54.15,18.96,17.50,6.48,-0.49,-0.20,0.26,45.35,,,
2023.00,10.00,26.00,1.00,57.15,18.53,15.55,6.35,-1.02,0.12,0.47,58.82,,,
2023.00,10.00,26.00,2.00,60.16,18.09,16.05,6.21,-1.56,0.45,0.68,24.98,,,
2023.00,10.00,26.00,3.00,63.16,17.66,15.69,6.08,-2.09,0.77,0.89,38.04,,,
2023.00,10.00,26.00,4.00,58.46,21.52,17.23,6.17,-1.32,-0.06,0.73,68.84,,,
2023.00,10.00,26.00,5.00,53.76,25.37,17.13,6.26,-0.55,-0.89,0.57,42.13,,,
2023.00,10.00,26.00,6.00,49.06,29.23,18.63,6.35,0.22,-1.71,0.41,85.18,,,
2023.00,10.00,26.00,7.00,37.86,41.36,17.65,6.27,0.76,-1.42,0.16,17.45,,,
2023.00,10.00,26.00,8.00,26.66,53.48,18.86,6.18,1.30,-1.12,-0.09,83.31,0.77,1.39,0.56
2023.00,10.00,26.00,9.00,15.46,65.60,19.03,6.10,1.84,-0.82,-0.34,95.08,,,
2023.00,10.00,26.00,10.00,10.31,83.68,18.46,6.39,0.53,-0.66,-0.34,51.58,,,
2023.00,10.00,26.00,11.00,5.15,101.76,18.04,6.68,-0.79,-0.49,-0.33,68.50,,,
2023.00,10.00,26.00,12.00,0.00,119.83,18.67,6.97,-2.10,-0.33,-0.33,20.09,,,
2023.00,10.00,26.00,13.00,12.18,93.36,19.11,6.59,-2.07,-0.57,-0.67,16.33,,,
2023.00,10.00,26.00,14.00,24.37,66.88,16.99,6.21,-2.04,-0.81,-1.01,49.77,,,
2023.00,10.00,26.00,15.00,36.55,40.40,16.36,5.83,-2.01,-1.04,-1.35,29.63,,,
2023.00,10.00,26.00,16.00,24.37,54.59,18.28,5.74,-0.80,-1.46,-1.48,17.29,,,
2023.00,10.00,26.00,17.00,12.18,68.78,20.10,5.66,0.41,-1.88,-1.61,16.47,,,
2023.00,10.00,26.00,18.00,0.00,82.97,19.45,5.57,1.63,-2.29,-1.75,27.71,,,
2023.00,10.00,26.00,19.00,10.92,87.61,20.08,5.75,0.36,-2.01,-1.42,42.68,,,
2023.00,10.00,26.00,20.00,21.84,92.24,20.51,5.92,-0.90,-1.72,-1.09,15.76,,,
2023.00,10.00,26.00,21.00,32.76,96.88,20.56,6.10,-2.17,-1.44,-0.76,60.06,,,
2023.00,10.00,26.00,22.00,22.56,106.04,18.66,6.30,-1.72,-1.55,-0.45,43.63,,,
2023.00,10.00,26.00,23.00,12.36,115.19,18.70,6.50,-1.27,-1.67,-0.14,15.79,,,
2021.00,3.00,19.00,0.00,97.73,10.20,32.17,9.47,-1.61,4.43,-0.50,901.51,,,
2021.00,3.00,19.00,1.00,112.45,8.71,30.90,8.29,-1.53,3.69,-0.68,858.14,,,
2021.00,3.00,19.00,2.00,127.17,7.23,32.73,7.12,-1.44,2.95,-0.85,1287.47,,,
2021.00,3.00,19.00,3.00,141.89,5.75,33.24,5.95,-1.36,2.21,-1.02,1362.61,,,
2021.00,3.00,19.00,4.00,140.35,6.73,33.89,6.14,-0.94,0.65,-1.02,1311.59,,,
2021.00,3.00,19.00,5.00,138.81,7.71,34.16,6.33,-0.51,-0.90,-1.02,1332.96,,,
2021.00,3.00,19.00,6.00,137.27,8.70,34.55,6.53,-0.09,-2.46,-1.02,1462.49,,,
2021.00,3.00,19.00,7.00,120.92,12.77,34.55,7.09,0.93,-1.75,-1.58,1470.01,,,
2021.00,3.00,19.00,8.00,104.56,16.83,34.68,7.65,1.94,-1.04,-2.15,1537.18,0.48,,
2021.00,3.00,19.00,9.00,88.21,20.90,34.45,8.22,2.96,-0.33,-2.72,1501.34,,,
2021.00,3.00,19.00,10.00,99.75,20.54,34.90,8.94,2.85,-0.24,-2.12,1487.30,,,
2021.00,3.00,19.00,11.00,111.29,20.18,35.63,9.65,2.75,-0.15,-1.53,1527.60,,,
2021.00,3.00,19.00,12.00,122.83,19.82,36.16,10.37,2.64,-0.06,-0.93,1809.04,,,
2021.00,3.00,19.00,13.00,123.39,14.62,36.35,8.16,1.44,0.79,-1.07,1691.56,,,
2021.00,3.00,19.00,14.00,123.95,9.42,35.49,5.95,0.24,1.64,-1.21,1589.36,,,
2021.00,3.00,19.00,15.00,124.51,4.23,35.90,3.74,-0.95,2.48,-1.35,1652.74,,,
2021.00,3.00,19.00,16.00,124.91,4.34,35.13,3.40,-1.14,1.92,-1.42,1659.46,,,
2021.00,3.00,19.00,17.00,125.32,4.45,34.09,3.07,-1.32,1.35,-1.49,1483.80,,,
2021.00,3.00,19.00,18.00,125.73,4.57,33.10,2.74,-1.50,0.78,-1.56,1429.21,,,
2021.00,3.00,19.00,19.00,125.47,5.35,35.39,3.40,-1.59,1.24,-1.82,1905.64,,,
2021.00,3.00,19.00,20.00,125.22,6.13,36.77,4.06,-1.69,1.69,-2.09,2597.27,,,
2021.00,3.00,19.00,21.00,124.96,6.91,35.47,4.72,-1.79,2.14,-2.36,2221.89,,,
2021.00,3.00,19.00,22.00,130.88,7.51,35.12,5.25,-1.46,1.91,-2.06,2213.03,,,
2021.00,3.00,19.00,23.00,136.80,8.11,35.81,5.78,-1.14,1.68,-1.76,2273.57,,,
2022.00,3.00,15.00,0.00,112.58,25.16,40.35,7.98,-0.93,-0.76,1.89,2902.83,,,
2022.00,3.00,15.00,1.00,109.69,27.45,39.37,7.60,-0.36,-0.97,1.47,2224.73,,,
2022.00,3.00,15.00,2.00,106.80,29.74,41.39,7.21,0.21,-1.19,1.04,2952.65,,,
2022.00,3.00,15.00,3.00,103.90,32.03,42.48,6.83,0.78,-1.40,0.61,3157.99,,,
2022.00,3.00,15.00,4.00,95.81,47.24,43.66,7.17,0.60,-1.45,0.62,3379.71,,,
2022.00,3.00,15.00,5.00,87.72,62.45,43.56,7.51,0.42,-1.51,0.63,3168.25,,,
2022.00,3.00,15.00,6.00,79.64,77.66,44.56,7.85,0.24,-1.57,0.64,4495.24,,,
2022.00,3.00,15.00,7.00,82.23,69.58,43.79,8.23,0.45,-1.66,0.89,4434.06,0.49,2.84,0.17
2022.00,3.00,15.00,8.00,84.83,61.50,42.99,8.60,0.65,-1.75,1.14,3829.15,,,
2022.00,3.00,15.00,9.00,87.43,53.42,41.67,8.97,0.86,-1.83,1.39,2649.85,0.40,0.35,1.16
2022.00,3.00,15.00,10.00,86.36,45.38,39.84,7.77,0.95,-1.81,1.10,2378.65,,,
2022.00,3.00,15.00,11.00,85.28,37.34,41.56,6.57,1.05,-1.79,0.81,3834.77,,,
2022.00,3.00,15.00,12.00,84.21,29.29,41.02,5.37,1.14,-1.77,0.52,3368.28,,,
2022.00,3.00,15.00,13.00,81.23,36.83,41.44,5.73,1.48,-1.64,0.24,3501.21,,,
2022.00,3.00,15.00,14.00,78.25,44.37,38.16,6.08,1.83,-1.50,-0.05,1554.43,,,
2022.00,3.00,15.00,15.00,75.28,51.91,39.07,6.44,2.17,-1.37,-0.33,2557.94,,,
2022.00,3.00,15.00,16.00,79.44,45.73,38.56,6.42,2.19,-1.42,-0.29,2526.76,,,
2022.00,3.00,15.00,17.00,83.60,39.56,39.89,6.40,2.21,-1.48,-0.25,3016.68,,,
2022.00,3.00,15.00,18.00,87.76,33.38,40.22,6.39,2.23,-1.53,-0.21,3320.37,,,
2022.00,3.00,15.00,19.00,87.80,34.73,41.33,6.31,1.90,-1.39,-0.00,3907.92,,,
2022.00,3.00,15.00,20.00,87.84,36.07,42.34,6.24,1.58,-1.26,0.21,3828.30,,,
2022.00,3.00,15.00,21.00,87.88,37.42,42.32,6.17,1.25,-1.12,0.42,3819.80,,,
2022.00,3.00,15.00,22.00,87.50,40.43,41.53,6.03,1.24,-1.11,0.06,3668.55,,,
2022.00,3.00,15.00,23.00,87.12,43.44,41.21,5.88,1.22,-1.10,-0.29,3166.42,,,
2022.00,11.00,25.00,0.00,37.54,73.82,15.71,19.94,-1.98,-0.81,1.97,48.99,,,
2022.00,11.00,25.00,1.00,30.04,74.53,16.99,19.96,-1.79,-0.56,2.46,55.68,,,
2022.00,11.00,25.00,2.00,22.54,75.23,17.81,19.98,-1.60,-0.32,2.96,43.36,,,
2022.00,11.00,25.00,3.00,15.04,75.93,22.94,20.00,-1.41,-0.07,3.45,14.08,,,
2022.00,11.00,25.00,4.00,11.56,89.71,21.81,20.15,-1.32,0.20,2.71,23.84,,,
2022.00,11.00,25.00,5.00,8.08,103.50,19.95,20.29,-1.22,0.47,1.97,41.03,,,
2022.00,11.00,25.00,6.00,4.59,117.28,21.88,20.44,-1.13,0.73,1.23,43.50,,,
2022.00,11.00,25.00,7.00,5.93,110.30,21.03,20.66,-1.13,1.01,1.52,30.84,1.14,1.95,0.58
2022.00,11.00,25.00,8.00,7.27,103.33,19.94,20.88,-1.14,1.29,1.81,82.52,,,
2022.00,11.00,25.00,9.00,8.61,96.35,18.41,21.10,-1.14,1.57,2.10,79.05,,,
2022.00,11.00,25.00,10.00,8.56,87.15,19.15,20.98,-1.26,1.26,2.48,96.46,,,
2022.00,11.00,25.00,11.00,8.50,77.95,23.25,20.86,-1.39,0.96,2.86,11.42,,,
2022.00,11.00,25.00,12.00,8.45,68.75,20.22,20.74,-1.52,0.65,3.24,38.07,,,
2022.00,11.00,25.00,13.00,15.79,69.81,21.03,20.95,-1.72,0.26,3.30,107.32,,,
2022.00,11.00,25.00,14.00,23.14,70.88,20.90,21.17,-1.93,-0.14,3.36,64.18,,,
2022.00,11.00,25.00,15.00,30.49,71.94,23.78,21.39,-2.14,-0.53,3.42,193.74,,,
2022.00,11.00,25.00,16.00,20.62,79.88,22.57,21.43,-1.90,-0.49,3.45,95.36,,,
2022.00,11.00,25.00,17.00,10.75,87.82,22.28,21.47,-1.67,-0.44,3.47,52.06,,,
2022.00,11.00,25.00,18.00,0.88,95.76,21.94,21.52,-1.44,-0.40,3.50,64.60,,,
2022.00,11.00,25.00,19.00,12.85,96.31,23.03,21.55,-1.22,-0.28,3.14,82.54,,,
2022.00,11.00,25.00,20.00,24.83,96.85,21.40,21.59,-1.01,-0.16,2.79,409.11,,,
2022.00,11.00,25.00,21.00,36.80,97.40,21.15,21.62,-0.79,-0.04,2.43,54.93,,,
2022.00,11.00,25.00,22.00,32.36,90.23,21.76,21.27,-1.05,-0.08,2.01,79.82,,,
2022.00,11.00,25.00,23.00,27.92,83.05,22.68,20.92,-1.31,-0.12,1.58,55.74,,,
2020.00,10.00,23.00,0.00,109.35,3.37,16.86,8.56,-0.09,-1.55,-2.72,346.72,,,
2020.00,10.00,23.00,1.00,124.09,9.21,15.85,8.39,0.13,-0.87,-2.74,450.55,,,
2020.00,10.00,23.00,2.00,138.83,15.04,15.53,8.23,0.35,-0.18,-2.75,580.20,,,
2020.00,10.00,23.00,3.00,153.58,20.87,16.47,8.06,0.57,0.50,-2.76,632.55,,,
2020.00,10.00,23.00,4.00,160.70,28.83,16.11,8.38,0.98,0.18,-2.70,492.33,,,
2020.00,10.00,23.00,5.00,167.82,36.80,15.15,8.70,1.39,-0.13,-2.65,310.52,,,
2020.00,10.00,23.00,6.00,174.95,44.76,16.91,9.01,1.80,-0.44,-2.60,375.04,,,
2020.00,10.00,23.00,7.00,179.44,34.74,14.69,9.27,1.19,-0.43,-2.41,215.69,,,
2020.00,10.00,23.00,8.00,183.94,24.72,13.22,9.53,0.58,-0.41,-2.22,272.37,0.67,2.38,0.28
2020.00,10.00,23.00,9.00,188.43,14.70,14.63,9.79,-0.03,-0.40,-2.03,314.27,,,
2020.00,10.00,23.00,10.00,169.34,11.93,18.80,9.45,-0.93,0.25,-2.29,337.55,,,
2020.00,10.00,23.00,11.00,150.25,9.16,18.21,9.10,-1.82,0.90,-2.56,541.84,,,
2020.00,10.00,23.00,12.00,131.15,6.40,18.53,8.76,-2.71,1.55,-2.82,529.60,,,
2020.00,10.00,23.00,13.00,125.69,6.30,19.25,9.16,-2.48,1.33,-3.03,354.51,,,
2020.00,10.00,23.00,14.00,120.24,6.21,18.18,9.55,-2.25,1.10,-3.25,479.59,,,
2020.00,10.00,23.00,15.00,114.78,6.12,17.19,9.95,-2.02,0.87,-3.46,608.85,,,
2020.00,10.00,23.00,16.00,118.29,11.82,15.71,9.83,-0.73,-0.75,-3.41,696.84,,,
